16:40:31.577859 ARP, Request who-has 192.168.139.2 tell 192.168.139.1, length 46
16:40:32.365027 ARP, Request who-has 192.168.139.2 tell 192.168.139.1, length 46
16:40:33.364613 ARP, Request who-has 192.168.139.2 tell 192.168.139.1, length 46
16:40:34.578675 ARP, Request who-has 192.168.139.2 tell 192.168.139.1, length 46
16:40:35.367607 ARP, Request who-has 192.168.139.2 tell 192.168.139.1, length 46
16:40:36.168576 ARP, Request who-has 192.168.139.144 (Broadcast) tell 192.168.139.142, length 46
16:40:36.168966 ARP, Reply 192.168.139.144 is-at 00:0c:29:9c:ce:04 (oui Unknown), length 46
16:40:36.364178 ARP, Request who-has 192.168.139.2 tell 192.168.139.1, length 46
16:40:37.528635 IP 192.168.139.142.48708 > 192.168.139.144.x11-3: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528639 IP 192.168.139.142.48708 > 192.168.139.144.1201: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528713 IP 192.168.139.142.48708 > 192.168.139.144.bgp: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528719 IP 192.168.139.142.48708 > 192.168.139.144.32785: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528757 IP 192.168.139.144.1914 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.528761 IP 192.168.139.144.2179 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.528785 IP 192.168.139.142.48708 > 192.168.139.144.1130: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528806 IP 192.168.139.142.48708 > 192.168.139.144.1030: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528810 IP 192.168.139.142.48708 > 192.168.139.144.2251: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528826 IP 192.168.139.142.48708 > 192.168.139.144.1166: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528838 IP 192.168.139.144.chargen > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.528841 IP 192.168.139.144.2910 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.528878 IP 192.168.139.142.48708 > 192.168.139.144.ftps: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528881 IP 192.168.139.142.48708 > 192.168.139.144.3369: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528906 IP 192.168.139.144.9876 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.528941 IP 192.168.139.142.48708 > 192.168.139.144.5989: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528945 IP 192.168.139.142.48708 > 192.168.139.144.1067: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528989 IP 192.168.139.144.4126 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.528995 IP 192.168.139.142.48708 > 192.168.139.144.9666: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.528997 IP 192.168.139.142.48708 > 192.168.139.144.49158: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529024 IP 192.168.139.144.89 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529051 IP 192.168.139.142.48708 > 192.168.139.144.34571: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529055 IP 192.168.139.142.48708 > 192.168.139.144.1494: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529081 IP 192.168.139.144.3737 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529136 IP 192.168.139.142.48708 > 192.168.139.144.1072: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529142 IP 192.168.139.142.48708 > 192.168.139.144.2040: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529162 IP 192.168.139.144.1097 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529188 IP 192.168.139.144.4005 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529199 IP 192.168.139.142.48708 > 192.168.139.144.3007: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529202 IP 192.168.139.142.48708 > 192.168.139.144.git: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529231 IP 192.168.139.142.48708 > 192.168.139.144.9091: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529235 IP 192.168.139.142.48708 > 192.168.139.144.10566: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.529258 IP 192.168.139.144.1455 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529309 IP 192.168.139.144.617 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529354 IP 192.168.139.144.5087 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529398 IP 192.168.139.144.6106 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529443 IP 192.168.139.144.9110 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529488 IP 192.168.139.144.1042 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529533 IP 192.168.139.144.23502 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529539 IP 192.168.139.144.1533 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529594 IP 192.168.139.144.x11-3 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529654 IP 192.168.139.144.1201 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529700 IP 192.168.139.144.bgp > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529748 IP 192.168.139.144.32785 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529794 IP 192.168.139.144.1130 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529839 IP 192.168.139.144.1030 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529883 IP 192.168.139.144.2251 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529928 IP 192.168.139.144.1166 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.529973 IP 192.168.139.144.ftps > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530018 IP 192.168.139.144.3369 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530063 IP 192.168.139.144.5989 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530107 IP 192.168.139.144.1067 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530151 IP 192.168.139.144.9666 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530196 IP 192.168.139.144.49158 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530240 IP 192.168.139.144.34571 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530285 IP 192.168.139.144.1494 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530329 IP 192.168.139.144.1072 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530374 IP 192.168.139.144.2040 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530418 IP 192.168.139.144.3007 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530462 IP 192.168.139.144.git > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530507 IP 192.168.139.144.9091 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.530551 IP 192.168.139.144.10566 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.531801 IP 192.168.139.142.48708 > 192.168.139.144.4998: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531843 IP 192.168.139.142.48708 > 192.168.139.144.55555: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531848 IP 192.168.139.142.48708 > 192.168.139.144.32778: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531876 IP 192.168.139.142.48708 > 192.168.139.144.5810: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531880 IP 192.168.139.142.48708 > 192.168.139.144.22939: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531895 IP 192.168.139.142.48708 > 192.168.139.144.407: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531899 IP 192.168.139.142.48708 > 192.168.139.144.6881: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531926 IP 192.168.139.142.48708 > 192.168.139.144.3301: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531930 IP 192.168.139.142.48708 > 192.168.139.144.18988: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531944 IP 192.168.139.142.48708 > 192.168.139.144.9009: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531962 IP 192.168.139.142.48708 > 192.168.139.144.3476: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531966 IP 192.168.139.142.48708 > 192.168.139.144.x11-7: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.531993 IP 192.168.139.144.4998 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532014 IP 192.168.139.144.55555 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532027 IP 192.168.139.142.48708 > 192.168.139.144.4445: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532030 IP 192.168.139.142.48708 > 192.168.139.144.2301: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532069 IP 192.168.139.144.32778 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532081 IP 192.168.139.142.48708 > 192.168.139.144.9207: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532083 IP 192.168.139.142.48708 > 192.168.139.144.6: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532104 IP 192.168.139.144.5810 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532136 IP 192.168.139.142.48708 > 192.168.139.144.6692: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532139 IP 192.168.139.142.48708 > 192.168.139.144.1974: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532160 IP 192.168.139.144.22939 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532211 IP 192.168.139.142.48708 > 192.168.139.144.1521: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532217 IP 192.168.139.142.48708 > 192.168.139.144.720: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532262 IP 192.168.139.144.407 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532268 IP 192.168.139.142.48708 > 192.168.139.144.56737: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532271 IP 192.168.139.142.48708 > 192.168.139.144.32773: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532297 IP 192.168.139.144.6881 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532325 IP 192.168.139.142.48708 > 192.168.139.144.1031: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532329 IP 192.168.139.142.48708 > 192.168.139.144.900: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532356 IP 192.168.139.144.3301 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532396 IP 192.168.139.142.48708 > 192.168.139.144.1580: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532401 IP 192.168.139.142.48708 > 192.168.139.144.8100: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532429 IP 192.168.139.144.18988 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532473 IP 192.168.139.142.48708 > 192.168.139.144.8045: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532479 IP 192.168.139.142.48708 > 192.168.139.144.4001: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532507 IP 192.168.139.142.48708 > 192.168.139.144.2068: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532511 IP 192.168.139.142.48708 > 192.168.139.144.9080: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532535 IP 192.168.139.144.9009 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532539 IP 192.168.139.144.3476 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532575 IP 192.168.139.142.48708 > 192.168.139.144.isisd: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532579 IP 192.168.139.142.48708 > 192.168.139.144.2288: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532604 IP 192.168.139.144.x11-7 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532633 IP 192.168.139.142.48708 > 192.168.139.144.26214: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532637 IP 192.168.139.142.48708 > 192.168.139.144.8800: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532661 IP 192.168.139.144.4445 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532713 IP 192.168.139.144.2301 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532758 IP 192.168.139.142.48708 > 192.168.139.144.31038: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532766 IP 192.168.139.142.48708 > 192.168.139.144.5907: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532790 IP 192.168.139.142.48708 > 192.168.139.144.8087: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532796 IP 192.168.139.142.48708 > 192.168.139.144.4045: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532832 IP 192.168.139.142.48708 > 192.168.139.144.5000: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532838 IP 192.168.139.142.48708 > 192.168.139.144.1138: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532889 IP 192.168.139.144.9207 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532896 IP 192.168.139.144.6 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532920 IP 192.168.139.144.6692 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532926 IP 192.168.139.144.1974 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.532960 IP 192.168.139.142.48708 > 192.168.139.144.4567: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532986 IP 192.168.139.142.48708 > 192.168.139.144.8181: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.532992 IP 192.168.139.142.48708 > 192.168.139.144.1068: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533011 IP 192.168.139.142.48708 > 192.168.139.144.webmin: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533035 IP 192.168.139.142.48708 > 192.168.139.144.7103: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533041 IP 192.168.139.142.48708 > 192.168.139.144.1089: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533134 IP 192.168.139.144.1521 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533141 IP 192.168.139.144.720 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533157 IP 192.168.139.144.56737 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533162 IP 192.168.139.144.32773 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533187 IP 192.168.139.142.48708 > 192.168.139.144.1287: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533207 IP 192.168.139.142.48708 > 192.168.139.144.50389: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533211 IP 192.168.139.142.48708 > 192.168.139.144.10002: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533226 IP 192.168.139.142.48708 > 192.168.139.144.1272: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.533238 IP 192.168.139.144.1031 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533240 IP 192.168.139.144.900 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533311 IP 192.168.139.144.1580 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533357 IP 192.168.139.144.8100 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533402 IP 192.168.139.144.8045 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533447 IP 192.168.139.144.4001 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533492 IP 192.168.139.144.2068 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533536 IP 192.168.139.144.9080 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533581 IP 192.168.139.144.isisd > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533625 IP 192.168.139.144.2288 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533670 IP 192.168.139.144.26214 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533716 IP 192.168.139.144.8800 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533722 IP 192.168.139.144.31038 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533777 IP 192.168.139.144.5907 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533833 IP 192.168.139.144.8087 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533903 IP 192.168.139.144.4045 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533912 IP 192.168.139.144.5000 > 192.168.139.142.48708: Flags [S.], seq 508037086, ack 1770984315, win 64240, options [mss 1460], length 0
16:40:37.533964 IP 192.168.139.144.1138 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.533971 IP 192.168.139.144.4567 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534034 IP 192.168.139.144.8181 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534042 IP 192.168.139.144.1068 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534086 IP 192.168.139.144.webmin > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534094 IP 192.168.139.144.7103 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534132 IP 192.168.139.144.1089 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534140 IP 192.168.139.144.1287 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534200 IP 192.168.139.142.48708 > 192.168.139.144.5000: Flags [R], seq 1770984315, win 0, length 0
16:40:37.534218 IP 192.168.139.144.50389 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534224 IP 192.168.139.144.10002 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.534295 IP 192.168.139.144.1272 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.535668 IP 192.168.139.142.48708 > 192.168.139.144.27000: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535678 IP 192.168.139.142.48708 > 192.168.139.144.1113: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535718 IP 192.168.139.142.48708 > 192.168.139.144.2710: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535722 IP 192.168.139.142.48708 > 192.168.139.144.616: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535749 IP 192.168.139.142.48708 > 192.168.139.144.4444: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535753 IP 192.168.139.142.48708 > 192.168.139.144.1998: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535799 IP 192.168.139.142.48708 > 192.168.139.144.2021: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535803 IP 192.168.139.142.48708 > 192.168.139.144.7625: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535827 IP 192.168.139.144.27000 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.535857 IP 192.168.139.142.48708 > 192.168.139.144.2034: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535861 IP 192.168.139.142.48708 > 192.168.139.144.1048: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535899 IP 192.168.139.144.1113 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.535905 IP 192.168.139.144.2710 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.535929 IP 192.168.139.142.48708 > 192.168.139.144.1056: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535932 IP 192.168.139.142.48708 > 192.168.139.144.2100: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.535957 IP 192.168.139.144.616 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536014 IP 192.168.139.142.48708 > 192.168.139.144.8180: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536020 IP 192.168.139.142.48708 > 192.168.139.144.radmin-port: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536059 IP 192.168.139.144.4444 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536063 IP 192.168.139.144.1998 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536088 IP 192.168.139.142.48708 > 192.168.139.144.3766: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536092 IP 192.168.139.142.48708 > 192.168.139.144.1187: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536117 IP 192.168.139.144.2021 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536179 IP 192.168.139.142.48708 > 192.168.139.144.6565: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536185 IP 192.168.139.142.48708 > 192.168.139.144.2718: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536200 IP 192.168.139.142.48708 > 192.168.139.144.1112: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536207 IP 192.168.139.144.7625 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536240 IP 192.168.139.142.48708 > 192.168.139.144.497: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536244 IP 192.168.139.142.48708 > 192.168.139.144.8086: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536281 IP 192.168.139.144.2034 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536285 IP 192.168.139.144.1048 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536310 IP 192.168.139.142.48708 > 192.168.139.144.125: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536313 IP 192.168.139.142.48708 > 192.168.139.144.3871: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536339 IP 192.168.139.144.1056 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536404 IP 192.168.139.142.48708 > 192.168.139.144.700: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536409 IP 192.168.139.142.48708 > 192.168.139.144.3580: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536426 IP 192.168.139.142.48708 > 192.168.139.144.1600: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536433 IP 192.168.139.144.2100 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536436 IP 192.168.139.144.8180 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536471 IP 192.168.139.144.radmin-port > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536482 IP 192.168.139.142.48708 > 192.168.139.144.1079: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536485 IP 192.168.139.142.48708 > 192.168.139.144.5988: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536506 IP 192.168.139.144.3766 > 192.168.139.142.48708: Flags [R.], seq 0, ack 1770984315, win 0, length 0
16:40:37.536547 IP 192.168.139.142.48708 > 192.168.139.144.7800: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
16:40:37.536551 IP 192.168.139.142.48708 > 192.168.139.144.1040: Flags [S], seq 1770984314, win 1024, options [mss 1460], length 0
