17:12:13.278969 ARP, Request who-has 192.168.5.130 (Broadcast) tell 192.168.5.129, length 46
17:12:13.279460 ARP, Reply 192.168.5.130 is-at 00:0c:29:36:59:9f (oui Unknown), length 46
17:12:18.201074 IP 192.168.5.129.56528 > 192.168.5.130.6112: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201098 IP 192.168.5.129.56528 > 192.168.5.130.5952: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201122 IP 192.168.5.129.56528 > 192.168.5.130.65000: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201145 IP 192.168.5.129.56528 > 192.168.5.130.2043: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201190 IP 192.168.5.129.56528 > 192.168.5.130.6881: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201212 IP 192.168.5.129.56528 > 192.168.5.130.1600: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201248 IP 192.168.5.130.2301 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201280 IP 192.168.5.129.56528 > 192.168.5.130.6: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201303 IP 192.168.5.129.56528 > 192.168.5.130.1072: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201342 IP 192.168.5.130.1065 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201374 IP 192.168.5.129.56528 > 192.168.5.130.3814: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201395 IP 192.168.5.129.56528 > 192.168.5.130.ircd: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201416 IP 192.168.5.129.56528 > 192.168.5.130.1718: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201459 IP 192.168.5.129.56528 > 192.168.5.130.34572: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201482 IP 192.168.5.129.56528 > 192.168.5.130.6565: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201516 IP 192.168.5.130.5200 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201549 IP 192.168.5.129.56528 > 192.168.5.130.5678: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201573 IP 192.168.5.129.56528 > 192.168.5.130.1022: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201610 IP 192.168.5.129.56528 > 192.168.5.130.5922: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.201656 IP 192.168.5.130.1805 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201693 IP 192.168.5.130.3476 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201735 IP 192.168.5.130.2042 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201820 IP 192.168.5.130.843 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201862 IP 192.168.5.130.9877 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201895 IP 192.168.5.130.8701 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.201970 IP 192.168.5.130.1199 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202020 IP 192.168.5.130.726 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202055 IP 192.168.5.130.gris > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202152 IP 192.168.5.130.2065 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202194 IP 192.168.5.130.5963 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202223 IP 192.168.5.130.afs3-bos > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202301 IP 192.168.5.130.50006 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202346 IP 192.168.5.130.nameserver > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202374 IP 192.168.5.130.17877 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202451 IP 192.168.5.130.24 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202489 IP 192.168.5.130.isisd > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202549 IP 192.168.5.130.34573 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202597 IP 192.168.5.130.3031 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202644 IP 192.168.5.130.1064 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202671 IP 192.168.5.130.x11-4 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202746 IP 192.168.5.130.8001 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202784 IP 192.168.5.130.3300 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202829 IP 192.168.5.130.6112 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202904 IP 192.168.5.130.5952 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202948 IP 192.168.5.130.65000 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.202995 IP 192.168.5.130.2043 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203022 IP 192.168.5.130.6881 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203103 IP 192.168.5.130.1600 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203144 IP 192.168.5.130.6 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203173 IP 192.168.5.130.1072 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203249 IP 192.168.5.130.3814 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203285 IP 192.168.5.130.ircd > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203331 IP 192.168.5.130.1718 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203405 IP 192.168.5.130.34572 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203449 IP 192.168.5.130.6565 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203477 IP 192.168.5.130.5678 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203566 IP 192.168.5.130.1022 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203609 IP 192.168.5.130.5922 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.203791 IP 192.168.5.129.56528 > 192.168.5.130.9968: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203827 IP 192.168.5.129.56528 > 192.168.5.130.9100: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203850 IP 192.168.5.129.56528 > 192.168.5.130.27000: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203874 IP 192.168.5.129.56528 > 192.168.5.130.1322: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203897 IP 192.168.5.129.56528 > 192.168.5.130.84: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203922 IP 192.168.5.129.56528 > 192.168.5.130.3052: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203945 IP 192.168.5.129.56528 > 192.168.5.130.1023: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203969 IP 192.168.5.129.56528 > 192.168.5.130.1079: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.203992 IP 192.168.5.129.56528 > 192.168.5.130.23502: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204039 IP 192.168.5.129.56528 > 192.168.5.130.21571: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204066 IP 192.168.5.129.56528 > 192.168.5.130.7625: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204090 IP 192.168.5.129.56528 > 192.168.5.130.311: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204132 IP 192.168.5.129.56528 > 192.168.5.130.1247: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204159 IP 192.168.5.129.56528 > 192.168.5.130.1164: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204195 IP 192.168.5.130.9968 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.204229 IP 192.168.5.129.56528 > 192.168.5.130.259: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204253 IP 192.168.5.129.56528 > 192.168.5.130.15000: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204276 IP 192.168.5.129.56528 > 192.168.5.130.ipp: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204309 IP 192.168.5.130.9100 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.204347 IP 192.168.5.129.56528 > 192.168.5.130.8899: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204370 IP 192.168.5.129.56528 > 192.168.5.130.1900: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204405 IP 192.168.5.130.27000 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.204440 IP 192.168.5.129.56528 > 192.168.5.130.1089: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204462 IP 192.168.5.129.56528 > 192.168.5.130.afs3-kaserver: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204500 IP 192.168.5.130.1322 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.204536 IP 192.168.5.129.56528 > 192.168.5.130.12345: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204556 IP 192.168.5.129.56528 > 192.168.5.130.999: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204577 IP 192.168.5.129.56528 > 192.168.5.130.82: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204615 IP 192.168.5.129.56528 > 192.168.5.130.50500: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204658 IP 192.168.5.129.56528 > 192.168.5.130.imsp: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204685 IP 192.168.5.129.56528 > 192.168.5.130.x11-6: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204718 IP 192.168.5.130.84 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.204750 IP 192.168.5.129.56528 > 192.168.5.130.1044: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204775 IP 192.168.5.129.56528 > 192.168.5.130.44442: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204797 IP 192.168.5.129.56528 > 192.168.5.130.2260: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204836 IP 192.168.5.130.3052 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.204870 IP 192.168.5.129.56528 > 192.168.5.130.2251: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204893 IP 192.168.5.129.56528 > 192.168.5.130.1073: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204917 IP 192.168.5.129.56528 > 192.168.5.130.9917: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204939 IP 192.168.5.129.56528 > 192.168.5.130.6969: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.204976 IP 192.168.5.130.1023 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205007 IP 192.168.5.129.56528 > 192.168.5.130.2702: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205031 IP 192.168.5.129.56528 > 192.168.5.130.1059: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205053 IP 192.168.5.129.56528 > 192.168.5.130.5959: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205087 IP 192.168.5.130.1079 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205121 IP 192.168.5.129.56528 > 192.168.5.130.2009: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205145 IP 192.168.5.129.56528 > 192.168.5.130.8009: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205168 IP 192.168.5.129.56528 > 192.168.5.130.echo: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205192 IP 192.168.5.129.56528 > 192.168.5.130.1002: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205227 IP 192.168.5.130.23502 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205262 IP 192.168.5.129.56528 > 192.168.5.130.14238: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205286 IP 192.168.5.129.56528 > 192.168.5.130.3128: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205309 IP 192.168.5.129.56528 > 192.168.5.130.discard: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205332 IP 192.168.5.129.56528 > 192.168.5.130.5033: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205374 IP 192.168.5.129.56528 > 192.168.5.130.12265: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205397 IP 192.168.5.129.56528 > 192.168.5.130.cmip-man: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205439 IP 192.168.5.129.56528 > 192.168.5.130.2557: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205470 IP 192.168.5.130.21571 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205535 IP 192.168.5.129.56528 > 192.168.5.130.1309: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205562 IP 192.168.5.129.56528 > 192.168.5.130.printer: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.205591 IP 192.168.5.130.7625 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205624 IP 192.168.5.130.311 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205665 IP 192.168.5.130.1247 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205746 IP 192.168.5.130.1164 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205791 IP 192.168.5.130.259 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205820 IP 192.168.5.130.15000 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205904 IP 192.168.5.130.ipp > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205945 IP 192.168.5.130.8899 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.205974 IP 192.168.5.130.1900 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206050 IP 192.168.5.130.1089 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206086 IP 192.168.5.130.afs3-kaserver > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206132 IP 192.168.5.130.12345 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206207 IP 192.168.5.130.999 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206251 IP 192.168.5.130.82 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206297 IP 192.168.5.130.50500 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206325 IP 192.168.5.130.imsp > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206408 IP 192.168.5.130.x11-6 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206456 IP 192.168.5.130.1044 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206532 IP 192.168.5.130.44442 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206582 IP 192.168.5.130.2260 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206660 IP 192.168.5.130.2251 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206728 IP 192.168.5.130.1073 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206759 IP 192.168.5.130.9917 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206799 IP 192.168.5.130.6969 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206838 IP 192.168.5.130.2702 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206876 IP 192.168.5.130.1059 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206915 IP 192.168.5.130.5959 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206955 IP 192.168.5.130.2009 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.206993 IP 192.168.5.130.8009 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207032 IP 192.168.5.130.echo > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207070 IP 192.168.5.130.1002 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207115 IP 192.168.5.130.14238 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207154 IP 192.168.5.130.3128 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207192 IP 192.168.5.130.discard > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207230 IP 192.168.5.130.5033 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207270 IP 192.168.5.130.12265 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207308 IP 192.168.5.130.cmip-man > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207346 IP 192.168.5.130.2557 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207385 IP 192.168.5.130.1309 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.207424 IP 192.168.5.130.printer > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.211276 IP 192.168.5.129.56528 > 192.168.5.130.60020: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211300 IP 192.168.5.129.56528 > 192.168.5.130.9040: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211368 IP 192.168.5.129.56528 > 192.168.5.130.1864: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211380 IP 192.168.5.129.56528 > 192.168.5.130.mmcc: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211427 IP 192.168.5.129.56528 > 192.168.5.130.9666: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211438 IP 192.168.5.129.56528 > 192.168.5.130.spamd: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211474 IP 192.168.5.129.56528 > 192.168.5.130.1095: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211482 IP 192.168.5.129.56528 > 192.168.5.130.poppassd: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211524 IP 192.168.5.129.56528 > 192.168.5.130.1077: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211534 IP 192.168.5.129.56528 > 192.168.5.130.44176: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211571 IP 192.168.5.129.56528 > 192.168.5.130.5902: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211609 IP 192.168.5.130.60020 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.211616 IP 192.168.5.130.9040 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.211689 IP 192.168.5.130.1864 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.211810 IP 192.168.5.130.mmcc > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.211872 IP 192.168.5.130.9666 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.211902 IP 192.168.5.129.56528 > 192.168.5.130.4126: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211929 IP 192.168.5.129.56528 > 192.168.5.130.1248: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211935 IP 192.168.5.129.56528 > 192.168.5.130.rfe: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211959 IP 192.168.5.129.56528 > 192.168.5.130.6668: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.211974 IP 192.168.5.130.spamd > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.211997 IP 192.168.5.130.1095 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212001 IP 192.168.5.130.poppassd > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212040 IP 192.168.5.130.1077 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212096 IP 192.168.5.130.44176 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212143 IP 192.168.5.130.5902 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212154 IP 192.168.5.129.56528 > 192.168.5.130.58080: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212180 IP 192.168.5.129.56528 > 192.168.5.130.10180: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212187 IP 192.168.5.130.4126 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212216 IP 192.168.5.130.1248 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212283 IP 192.168.5.130.rfe > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212328 IP 192.168.5.129.56528 > 192.168.5.130.1999: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212356 IP 192.168.5.129.56528 > 192.168.5.130.tcpmux: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212367 IP 192.168.5.130.6668 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212371 IP 192.168.5.130.58080 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212466 IP 192.168.5.130.10180 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212503 IP 192.168.5.130.1999 > 192.168.5.129.56528: Flags [R.], seq 0, ack 3953473804, win 0, length 0
17:12:18.212548 IP 192.168.5.129.56528 > 192.168.5.130.1259: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212574 IP 192.168.5.129.56528 > 192.168.5.130.10009: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212579 IP 192.168.5.129.56528 > 192.168.5.130.8090: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212600 IP 192.168.5.129.56528 > 192.168.5.130.306: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212632 IP 192.168.5.129.56528 > 192.168.5.130.4001: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212656 IP 192.168.5.129.56528 > 192.168.5.130.1117: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212661 IP 192.168.5.129.56528 > 192.168.5.130.nntps: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212684 IP 192.168.5.129.56528 > 192.168.5.130.kpasswd: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212688 IP 192.168.5.129.56528 > 192.168.5.130.9111: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212711 IP 192.168.5.129.56528 > 192.168.5.130.7201: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212717 IP 192.168.5.129.56528 > 192.168.5.130.6123: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212743 IP 192.168.5.129.56528 > 192.168.5.130.3005: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212748 IP 192.168.5.129.56528 > 192.168.5.130.10012: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212771 IP 192.168.5.129.56528 > 192.168.5.130.1063: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212775 IP 192.168.5.129.56528 > 192.168.5.130.radmin-port: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
17:12:18.212799 IP 192.168.5.129.56528 > 192.168.5.130.1277: Flags [S], seq 3953473803, win 1024, options [mss 1460], length 0
